repo,name,version,appVersion,updatedAt
main,cert-manager,v1.4.1,v1.4.1,2021-07-22T06:36:34.000Z
main,redis,14.8.3,6.2.5,2021-07-22T12:15:07.000Z
main,gitlab-runner,0.31.0,14.1.0,2021-07-23T01:14:43.000Z
main,prometheus-redis-exporter,4.2.0,1.11.1,2021-07-23T01:42:01.000Z
main,kube-prometheus,6.1.3,0.48.1,2021-07-24T07:16:04.000Z
main,seaweedfs,2.60,2.60,2021-07-25T21:12:06.000Z
main,metallb,2.5.0,0.10.2,2021-07-25T23:12:55.000Z
main,redis,14.8.4,6.2.5,2021-07-26T02:02:28.000Z
main,kube-prometheus,6.1.4,0.48.1,2021-07-26T05:00:29.000Z
main,dapr,1.3.0,1.3.0,2021-07-26T15:38:22.000Z
main,argo-cd,3.10.1,2.0.5,2021-07-26T18:03:02.000Z
main,argo-cd,3.10.2,2.0.5,2021-07-27T03:11:44.000Z
main,redis,14.8.5,6.2.5,2021-07-27T03:11:45.000Z
main,redis,14.8.6,6.2.5,2021-07-27T15:14:18.000Z
main,harbor,1.7.1,2.3.1,2021-07-27T22:51:00.000Z
main,metallb,2.5.1,0.10.2,2021-07-28T02:41:49.000Z
main,reloader,v0.0.98,v0.0.98,2021-07-28T02:41:50.000Z
main,gitlab,5.1.1,14.1.1,2021-07-28T06:13:09.000Z
main,argo-cd,3.11.0,2.0.5,2021-07-28T07:16:28.000Z
main,argo-cd,3.11.1,2.0.5,2021-07-28T07:46:31.000Z
main,ambassador,6.7.13,1.13.10,2021-07-28T08:21:45.000Z
main,loki-distributed,0.35.1,2.2.1,2021-07-28T12:37:47.000Z
main,loki-distributed,0.35.2,2.2.1,2021-07-28T14:12:38.000Z
main,vault,0.14.0,1.8.0,2021-07-28T14:35:51.000Z
main,kubernetes-dashboard,4.3.2,2.3.1,2021-07-28T22:17:27.000Z
main,verdaccio,4.3.0,5.1.1,2021-07-29T01:14:48.000Z
main,hazelcast,3.7.6,4.2.1,2021-07-29T05:00:58.000Z
main,yugabyte,2.7.2,2.7.2.0-b216,2021-07-29T16:45:49.000Z
main,reloader,v0.0.99,v0.0.99,2021-07-29T22:49:39.000Z
main,redis,14.8.7,6.2.5,2021-07-30T01:41:53.000Z
main,nfs-subdir-external-provisioner,4.0.12,4.0.2,2021-08-01T08:34:24.000Z
main,seaweedfs,2.61,2.61,2021-08-01T15:13:33.000Z
main,cert-manager,v1.4.2,v1.4.2,2021-08-02T06:36:27.000Z
main,grafana,6.14.2,8.0.5,2021-08-03T07:15:30.000Z
main,ingress-nginx,3.35.0,0.48.1,2021-08-03T07:15:30.000Z
main,ingress-nginx,4.0.0,1.0.0-beta.1,2021-08-03T10:17:00.000Z
main,gitlab,5.1.2,14.1.2,2021-08-03T11:36:47.000Z
main,openebs,2.11.3,2.11.0,2021-08-03T20:50:09.000Z
main,metallb,2.5.2,0.10.2,2021-08-04T01:14:25.000Z
main,redis,14.8.8,6.2.5,2021-08-04T04:22:32.000Z
main,openebs,2.11.4,2.11.0,2021-08-04T05:01:05.000Z
main,nfs-subdir-external-provisioner,4.0.13,4.0.2,2021-08-04T09:06:29.000Z
main,kubernetes-dashboard,4.5.0,2.3.1,2021-08-05T05:40:35.000Z
main,hazelcast,3.7.7,4.2.1,2021-08-06T01:14:14.000Z
main,grafana,6.15.0,8.1.0,2021-08-06T02:41:05.000Z
main,cert-manager,v1.4.3,v1.4.3,2021-08-06T05:41:06.000Z
main,loki,2.6.0,v2.3.0,2021-08-06T09:02:47.000Z
main,loki-distributed,0.36.0,2.3.0,2021-08-06T09:42:47.000Z
main,argo-cd,3.11.2,2.0.5,2021-08-07T05:20:18.000Z
main,seaweedfs,2.62,2.62,2021-08-08T22:48:57.000Z
main,argo-cd,3.11.3,2.0.5,2021-08-09T01:15:00.000Z
main,openebs,2.11.5,2.11.0,2021-08-09T04:22:06.000Z
main,cockroachdb,6.0.8,21.1.7,2021-08-09T15:38:20.000Z
main,argo-workflows,0.2.13,v3.0.7,2021-08-10T06:14:18.000Z
main,argo-cd,3.11.4,2.0.5,2021-08-10T23:35:39.000Z
main,argo-workflows,0.3.0,v3.0.7,2021-08-10T23:35:39.000Z
main,cert-manager,v1.5.0,v1.5.0,2021-08-11T06:36:34.000Z
main,argo-cd,3.11.5,2.0.5,2021-08-11T08:20:48.000Z
main,gitea,4.0.2,1.14.6,2021-08-12T12:38:04.000Z
main,nats,0.8.6,2.3.4,2021-08-13T06:13:09.000Z
main,consul,0.33.0,1.10.0,2021-08-13T07:15:36.000Z
main,argocd-applicationset,1.1.0,v0.1.0,2021-08-13T09:00:33.000Z
main,openebs,2.11.6,2.11.0,2021-08-13T09:26:23.000Z
main,argo-cd,3.12.0,2.0.5,2021-08-13T12:37:47.000Z
main,argo-cd,3.12.1,2.0.5,2021-08-14T03:11:43.000Z
main,gitea,4.0.3,1.14.6,2021-08-15T04:57:25.000Z
main,seaweedfs,2.63,2.63,2021-08-15T22:17:49.000Z
main,prometheus-snmp-exporter,0.1.4,0.19.0,2021-08-15T22:48:16.000Z
main,openebs,2.11.7,2.11.0,2021-08-16T03:15:18.000Z
main,cert-manager,v1.5.1,v1.5.1,2021-08-16T07:16:39.000Z
main,argo-workflows,0.4.0,v3.1.5,2021-08-16T23:35:55.000Z
main,argocd-notifications,1.4.2,1.1.1,2021-08-17T01:14:49.000Z
main,gitlab,5.1.3,14.1.3,2021-08-17T12:15:04.000Z
main,nats,0.8.7,2.3.4,2021-08-17T14:14:26.000Z
main,argocd-notifications,1.4.3,1.1.1,2021-08-18T02:15:26.000Z
main,kube-prometheus,6.1.6,0.50.0,2021-08-18T06:13:15.000Z
main,redis,14.8.11,6.2.5,2021-08-18T13:13:02.000Z
main,athens-proxy,0.5.0,0.11.0,2021-08-19T00:41:42.000Z
main,grafana,6.16.0,8.1.0,2021-08-19T01:40:17.000Z
main,nats,0.8.8,2.3.4,2021-08-19T09:01:07.000Z
main,ambassador,6.8.0,1.13.10,2021-08-19T16:43:10.000Z
main,ambassador,6.9.0,1.14.0,2021-08-19T17:53:05.000Z
main,cert-manager,v1.5.2,v1.5.2,2021-08-20T03:11:49.000Z
main,argo-workflows,0.4.1,v3.1.5,2021-08-20T09:00:20.000Z
main,ingress-nginx,3.36.0,0.49.0,2021-08-21T08:59:20.000Z
main,openebs,2.12.0,2.12.0,2021-08-21T16:42:45.000Z
main,gitlab,5.2.0,14.2.0,2021-08-22T06:12:12.000Z
main,gitlab-runner,0.32.0,14.2.0,2021-08-22T12:14:14.000Z
main,minio-operator,4.1.8,v4.2.0,2021-08-22T12:14:14.000Z
main,seaweedfs,2.64,2.64,2021-08-23T00:16:55.000Z
main,argo-workflows,0.4.2,v3.1.8,2021-08-23T03:35:52.000Z
main,argo-cd,3.13.0,2.1.0,2021-08-23T04:58:17.000Z
main,argocd-applicationset,1.2.0,v0.2.0,2021-08-23T04:58:17.000Z
main,argo-cd,3.13.1,2.1.0,2021-08-23T05:23:49.000Z
main,argocd-applicationset,1.3.0,v0.2.0,2021-08-23T05:23:49.000Z
main,vault,0.15.0,1.8.1,2021-08-23T08:59:55.000Z
main,argo-cd,3.13.2,2.1.0,2021-08-23T09:39:20.000Z
main,prometheus-mysql-exporter,1.2.2,v0.12.1,2021-08-23T09:39:21.000Z
main,gitlab,5.2.1,14.2.1,2021-08-23T11:36:19.000Z
main,prometheus-postgres-exporter,2.3.6,0.10.0,2021-08-23T15:38:24.000Z
main,argo-cd,3.15.0,2.1.0,2021-08-24T04:57:42.000Z
main,ingress-nginx,4.0.1,1.0.0,2021-08-24T07:43:43.000Z
main,cert-manager,v1.5.3,v1.5.3,2021-08-24T09:42:31.000Z
main,ambassador,6.9.1,1.14.1,2021-08-24T15:14:16.000Z
main,argocd-applicationset,1.3.1,v0.2.0,2021-08-24T23:35:56.000Z
main,grafana,6.16.1,8.1.2,2021-08-25T00:16:10.000Z
main,grafana,6.16.2,8.1.2,2021-08-25T01:14:18.000Z
main,metallb,2.5.3,0.10.2,2021-08-25T01:14:18.000Z
main,redis,15.0.0,6.2.5,2021-08-25T02:16:29.000Z
main,argocd-notifications,1.4.4,1.1.1,2021-08-25T04:58:05.000Z
main,kube-prometheus,6.1.7,0.50.0,2021-08-25T05:24:00.000Z
main,argo-cd,3.16.0,2.1.0,2021-08-25T07:38:47.000Z
main,redis,15.0.1,6.2.5,2021-08-25T16:41:39.000Z
main,harbor,1.7.2,2.3.2,2021-08-25T19:39:47.000Z
main,kubernetes-dashboard,4.6.0,2.3.1,2021-08-26T02:15:37.000Z
main,kube-prometheus,6.1.8,0.50.0,2021-08-26T02:40:24.000Z
main,metallb,2.5.4,0.10.2,2021-08-26T02:40:24.000Z
main,argo-cd,3.17.1,2.1.0,2021-08-26T06:13:21.000Z
main,argo-cd,3.17.2,2.1.1,2021-08-26T06:36:39.000Z
main,argo-cd,3.17.3,2.1.1,2021-08-26T07:15:08.000Z
main,kubernetes-dashboard,5.0.0,2.3.1,2021-08-27T02:15:28.000Z
main,argo-cd,3.17.4,2.1.1,2021-08-27T02:40:17.000Z
main,redis,15.0.3,6.2.5,2021-08-27T04:22:19.000Z
main,argocd-applicationset,1.4.0,v0.2.0,2021-08-27T04:58:00.000Z
main,argo-workflows,0.5.0,v3.1.8,2021-08-27T05:23:19.000Z
main,postgres-operator-ui,1.7.0,1.7.0,2021-08-27T05:23:20.000Z
main,postgres-operator,1.7.0,1.7.0,2021-08-27T05:23:20.000Z
main,argocd-notifications,1.5.0,1.1.1,2021-08-27T05:38:32.000Z
main,argo-cd,3.17.5,2.1.1,2021-08-27T06:12:57.000Z
main,seaweedfs,2.65,2.65,2021-08-31T06:01:06.000Z
main,openebs,2.12.1,2.12.0,2021-08-31T06:01:06.000Z
main,prometheus-redis-exporter,4.3.0,1.27.0,2021-08-31T06:01:06.000Z
main,redis,15.2.0,6.2.5,2021-08-31T06:01:06.000Z
main,longhorn,1.2.0,v1.2.0,2021-08-31T09:00:53.000Z
main,gitlab,5.2.2,14.2.2,2021-08-31T10:16:25.000Z
main,minio-operator,4.2.3,v4.2.3,2021-08-31T11:11:22.000Z
main,grafana,6.16.3,8.1.2,2021-08-31T18:00:31.000Z
main,redis,15.2.1,6.2.5,2021-09-01T06:37:15.000Z
main,gitlab,5.2.3,14.2.3,2021-09-01T07:15:07.000Z
main,redis,15.3.0,6.2.5,2021-09-01T09:42:45.000Z
main,cockroachdb,6.0.9,21.1.8,2021-09-01T10:16:33.000Z
main,yugabyte,2.9.0,2.9.0.0-b4,2021-09-01T14:14:07.000Z
main,meshery,v0.5.52,stable-latest,2021-09-01T23:15:11.000Z
main,seaweedfs,2.65,2.65,2021-09-01T23:15:11.000Z
main,cockroachdb,6.1.0,21.1.8,2021-09-02T09:43:19.000Z
main,victoria-metrics-operator,0.2.2,0.18.1,2021-09-02T11:29:59.000Z
main,argo-cd,3.17.6,2.1.2,2021-09-02T14:13:59.000Z
main,redis,15.3.1,6.2.5,2021-09-03T01:14:08.000Z
main,minio-operator,4.2.4,v4.2.4,2021-09-03T01:39:27.000Z
main,openebs,2.12.2,2.12.0,2021-09-03T05:39:07.000Z
main,grafana,6.16.4,8.1.2,2021-09-04T08:59:41.000Z
main,loki-distributed,0.37.0,2.3.0,2021-09-04T08:59:41.000Z
main,minio-operator,4.2.5,v4.2.5,2021-09-04T08:59:41.000Z
main,seaweedfs,2.66,2.66,2021-09-05T15:37:14.000Z
main,loki-distributed,0.37.1,2.3.0,2021-09-06T00:16:15.000Z
main,loki-distributed,0.37.2,2.3.0,2021-09-06T03:12:20.000Z
main,loki-distributed,0.37.3,2.3.0,2021-09-06T03:36:28.000Z
main,victoria-metrics-operator,0.2.3,0.18.2,2021-09-06T20:18:13.000Z
main,prometheus-redis-exporter,4.4.0,1.27.0,2021-09-06T21:35:52.000Z
main,seaweedfs,2.67,2.67,2021-09-06T23:14:27.000Z
main,openebs,2.12.3,2.12.1,2021-09-06T23:35:51.000Z
main,openebs,2.12.4,2.12.1,2021-09-07T01:14:07.000Z
main,meshery,v0.5.53,stable-latest,2021-09-07T09:01:07.000Z
main,cockroachdb,6.1.1,21.1.7,2021-09-07T16:44:09.000Z
main,redis,15.3.2,6.2.5,2021-09-08T00:16:24.000Z
main,meshery,v0.5.54,stable-latest,2021-09-08T12:38:57.000Z
main,prometheus-redis-exporter,4.5.0,1.27.0,2021-09-09T00:16:37.000Z
main,hazelcast,3.8.0,4.2.1,2021-09-09T06:36:59.000Z
main,openebs,2.12.5,2.12.1,2021-09-09T10:44:58.000Z
main,meshery,v0.5.55,stable-latest,2021-09-09T11:36:07.000Z
main,meshery,v0.5.56,stable-latest,2021-09-09T13:37:25.000Z
main,grafana,6.16.5,8.1.2,2021-09-09T18:31:13.000Z
main,prometheus-redis-exporter,4.6.0,1.27.0,2021-09-09T18:31:14.000Z
main,cockroachdb,6.1.2,21.1.7,2021-09-10T07:42:25.000Z
main,minio-operator,4.2.6,v4.2.6,2021-09-10T14:39:02.000Z
main,gitea,4.1.0,1.15.0,2021-09-11T15:14:07.000Z
main,grafana,6.16.6,8.1.2,2021-09-11T19:14:23.000Z
main,openebs,2.12.6,2.12.1,2021-09-11T19:14:23.000Z
main,wiki,2.2.0,,2021-09-11T19:39:22.000Z
main,meshery,v0.5.57,stable-latest,2021-09-12T18:28:12.000Z
main,minio-operator,4.2.7,v4.2.7,2021-09-12T20:18:18.000Z
main,seaweedfs,2.68,2.68,2021-09-13T01:39:28.000Z
main,argo-workflows,0.5.1,v3.1.8,2021-09-13T08:59:16.000Z
main,dapr,1.3.1,1.3.1,2021-09-14T18:26:40.000Z
main,argo-cd,3.17.7,2.1.2,2021-09-15T03:11:59.000Z
main,argo-workflows,0.5.2,v3.1.8,2021-09-15T14:38:58.000Z
main,dapr,1.4.0,1.4.0,2021-09-15T19:14:38.000Z
main,openebs,2.12.7,2.12.1,2021-09-16T06:14:01.000Z
main,minio-operator,4.2.8,v4.2.8,2021-09-16T08:58:38.000Z
main,argo-cd,3.18.0,2.1.2,2021-09-16T10:16:16.000Z
main,nats,0.8.9,2.5.0,2021-09-16T10:16:16.000Z
main,vault,0.16.0,1.8.2,2021-09-16T10:16:17.000Z
main,minio-operator,4.2.9,v4.2.9,2021-09-16T18:03:49.000Z
main,argo-cd,3.19.0,2.1.2,2021-09-17T06:13:09.000Z
main,gitlab,5.2.4,14.2.4,2021-09-17T06:13:09.000Z
main,argo-cd,3.20.0,2.1.2,2021-09-17T10:15:58.000Z
main,consul,0.34.0,1.10.2,2021-09-17T10:42:07.000Z
main,argo-workflows,0.6.0,v3.1.8,2021-09-17T12:14:47.000Z
main,argo-cd,3.21.0,2.1.2,2021-09-17T12:38:32.000Z
main,consul,0.34.1,1.10.2,2021-09-17T14:13:43.000Z
main,meshery,v0.5.58,stable-latest,2021-09-17T16:45:08.000Z
main,minio-operator,4.2.10,v4.2.10,2021-09-17T21:12:35.000Z
main,openebs,2.12.8,2.12.1,2021-09-17T23:36:05.000Z
main,seaweedfs,2.69,2.69,2021-09-19T20:49:24.000Z
main,prometheus-statsd-exporter,0.4.0,0.22.1,2021-09-20T11:11:27.000Z
main,grafana,6.16.7,8.1.4,2021-09-21T14:39:07.000Z
main,ingress-nginx,4.0.2,1.0.1,2021-09-22T04:23:11.000Z
main,gitlab,5.3.0,14.3.0,2021-09-22T06:13:33.000Z
main,dapr,1.4.1,1.4.1,2021-09-22T16:49:21.000Z
main,grafana,6.16.8,8.1.5,2021-09-22T18:03:36.000Z
main,prometheus-postgres-exporter,2.3.7,0.10.0,2021-09-22T18:48:02.000Z
main,grafana,6.16.9,8.1.5,2021-09-23T00:16:56.000Z
main,openebs,2.12.9,2.12.2,2021-09-23T06:13:17.000Z
main,openebs,3.0.0,3.0.0,2021-09-24T01:13:47.000Z
main,kube-prometheus,6.1.9,0.51.0,2021-09-24T07:42:28.000Z
main,dapr,1.4.2,1.4.2,2021-09-24T16:45:17.000Z
main,metallb,2.5.5,0.10.2,2021-09-25T02:39:58.000Z
main,wiki,2.2.0,,2021-09-25T02:39:59.000Z
main,victoria-metrics-operator,0.3.0,0.19.0,2021-09-25T09:18:57.000Z
main,meshery,v0.5.59,stable-latest,2021-09-25T22:44:49.000Z
main,redis,15.3.3,6.2.5,2021-09-26T04:21:33.000Z
main,grafana,6.16.10,8.1.5,2021-09-26T05:19:10.000Z
main,meshery,v0.5.60,stable-latest,2021-09-26T10:15:49.000Z
main,seaweedfs,2.70,2.70,2021-09-26T16:46:49.000Z
main,ingress-nginx,4.0.3,1.0.2,2021-09-26T19:40:15.000Z
main,argo-workflows,0.7.0,v3.1.8,2021-09-26T23:36:39.000Z
main,argo-cd,3.21.1,2.1.2,2021-09-27T02:15:46.000Z
main,argocd-applicationset,1.5.0,v0.2.0,2021-09-27T04:23:16.000Z
main,hazelcast,5.0.0,5.0,2021-09-27T04:23:16.000Z
main,argocd-applicationset,1.5.1,v0.2.0,2021-09-27T06:13:54.000Z
main,prometheus-blackbox-exporter,5.1.0,0.19.0,2021-09-27T07:15:13.000Z
main,argo-workflows,0.7.1,v3.1.8,2021-09-27T07:39:41.000Z
main,redis,15.4.0,6.2.5,2021-09-27T11:11:04.000Z
main,argo-cd,3.22.0,2.1.2,2021-09-27T12:15:20.000Z
main,gitea,4.1.1,1.15.3,2021-09-27T12:15:20.000Z
main,meshery,v0.5.61,stable-latest,2021-09-27T19:15:15.000Z
main,kube-prometheus,6.1.10,0.51.1,2021-09-28T04:57:57.000Z
main,meshery,v0.5.62,stable-latest,2021-09-28T19:40:18.000Z
main,argo-cd,3.22.1,2.1.2,2021-09-29T01:38:56.000Z
main,victoria-metrics-operator,0.3.1,0.19.1,2021-09-29T01:38:57.000Z
main,gitlab-runner,0.33.0,14.3.0,2021-09-29T03:36:23.000Z
main,cockroachdb,6.2.0,21.1.7,2021-09-29T04:57:08.000Z
main,argocd-notifications,1.5.1,1.1.1,2021-09-29T07:42:16.000Z
main,nats,0.9.0,2.6.1,2021-09-29T10:43:55.000Z
main,ambassador,6.9.2,1.14.2,2021-09-29T11:11:42.000Z
main,vault,0.16.1,1.8.3,2021-09-29T18:05:13.000Z
main,harbor,1.7.3,2.3.3,2021-09-29T23:36:27.000Z
main,reloader,v0.0.100,v0.0.100,2021-09-30T00:40:59.000Z
main,gitlab,5.3.1,14.3.1,2021-09-30T06:13:24.000Z
main,cert-manager,v1.5.4,v1.5.4,2021-09-30T08:59:04.000Z
main,ambassador,6.9.3,1.14.2,2021-10-19T04:37:43.000Z
main,argo-cd,3.25.2,2.1.3,2021-10-19T04:37:43.000Z
main,argo-workflows,0.7.3,v3.2.0,2021-10-19T04:37:43.000Z
main,argocd-applicationset,1.6.0,v0.2.0,2021-10-19T04:37:43.000Z
main,cockroachdb,6.2.5,21.1.11,2021-10-19T04:37:43.000Z
main,dapr,1.4.3,1.4.3,2021-10-19T04:37:43.000Z
main,gitlab-runner,0.33.1,14.3.2,2021-10-19T04:37:43.000Z
main,gitlab,5.3.3,14.3.3,2021-10-19T04:37:43.000Z
main,grafana,6.17.2,8.2.1,2021-10-19T04:37:43.000Z
main,ingress-nginx,4.0.6,1.0.4,2021-10-19T04:37:43.000Z
main,kube-prometheus,6.1.13,0.51.2,2021-10-19T04:37:43.000Z
main,kubernetes-dashboard,5.0.3,2.4.0,2021-10-19T04:37:43.000Z
main,loki-distributed,0.38.1,2.3.0,2021-10-19T04:37:43.000Z
main,longhorn,1.2.2,v1.2.2,2021-10-19T04:37:43.000Z
main,meshery,v0.5.67,v0.6.0,2021-10-19T04:37:43.000Z
main,metallb,2.5.6,0.10.3,2021-10-19T04:37:43.000Z
main,minio-operator,4.2.14,v4.2.14,2021-10-19T04:37:43.000Z
main,nfs-subdir-external-provisioner,4.0.14,4.0.2,2021-10-19T04:37:43.000Z
main,openebs,3.0.1,3.0.1,2021-10-19T04:37:43.000Z
main,prometheus-blackbox-exporter,5.2.0,0.19.0,2021-10-19T04:37:43.000Z
main,prometheus-statsd-exporter,0.4.1,0.22.1,2021-10-19T04:37:43.000Z
main,rancher,2.6.1,v2.6.1,2021-10-19T04:37:43.000Z
main,redis,15.4.1,6.2.6,2021-10-19T04:37:43.000Z
main,reflector,6.0.17,6.0.17,2021-10-19T04:37:43.000Z
main,reloader,v0.0.102,v0.0.102,2021-10-19T04:37:43.000Z
main,seaweedfs,2.74,2.74,2021-10-19T04:37:43.000Z
main,verdaccio,4.4.0,5.1.1,2021-10-19T04:37:44.000Z
main,argo-workflows,0.8.0,v3.2.0,2021-10-19T07:42:27.000Z
main,argo-cd,3.25.3,2.1.3,2021-10-19T08:21:23.000Z
main,openebs,3.0.2,3.0.1,2021-10-19T08:58:59.000Z
main,argo-cd,3.26.0,2.1.3,2021-10-19T09:25:20.000Z
main,consul,0.35.0,1.10.3,2021-10-19T11:36:44.000Z
main,redis,15.4.2,6.2.6,2021-10-19T15:14:54.000Z
main,rancher,2.6.2,v2.6.2,2021-10-19T20:18:45.000Z
main,argo-cd,3.26.1,2.1.4,2021-10-19T22:46:01.000Z
main,prometheus-snmp-exporter,0.1.5,0.19.0,2021-10-20T01:14:27.000Z
main,minio-operator,4.3.0,v4.3.0,2021-10-20T22:17:37.000Z
main,minio-operator,4.3.1,v4.3.1,2021-10-20T23:36:42.000Z
main,redis,15.5.0,6.2.6,2021-10-21T00:17:01.000Z
main,argo-cd,3.26.2,2.1.4,2021-10-21T04:23:18.000Z
main,vault,0.17.0,1.8.4,2021-10-21T12:15:52.000Z
main,argo-cd,3.26.3,v2.1.5,2021-10-21T13:12:46.000Z
main,gitlab,5.4.0,14.4.0,2021-10-22T06:13:43.000Z
main,hazelcast,5.1.0,5.0,2021-10-22T07:15:26.000Z
main,metallb,2.5.7,0.10.3,2021-10-22T07:42:37.000Z
main,redis,15.5.1,6.2.6,2021-10-22T08:59:33.000Z
main,reflector,6.0.18,6.0.18,2021-10-22T10:47:13.000Z
main,kube-prometheus,6.1.14,0.51.2,2021-10-22T14:39:39.000Z
main,grafana,6.17.3,8.2.1,2021-10-22T16:51:06.000Z
main,minio-operator,4.3.2,v4.3.2,2021-10-22T16:51:06.000Z
main,reflector,6.0.19,6.0.19,2021-10-23T03:36:20.000Z
main,seaweedfs,2.75,2.75,2021-10-24T18:00:35.000Z
main,cockroachdb,6.2.6,21.1.11,2021-10-25T08:21:57.000Z
main,gitlab-runner,0.34.0,14.4.0,2021-10-25T08:21:57.000Z
main,kubernetes-dashboard,5.0.4,2.4.0,2021-10-26T00:42:46.000Z
main,verdaccio,4.5.0,5.2.0,2021-10-26T01:15:00.000Z
main,vault,0.17.1,1.8.4,2021-10-26T06:14:05.000Z
main,cert-manager,v1.6.0,v1.6.0,2021-10-26T06:36:54.000Z
main,openebs,3.0.3,3.0.1,2021-10-26T07:43:20.000Z
main,prometheus-blackbox-exporter,5.3.0,0.19.0,2021-10-26T10:17:08.000Z
main,redis,15.5.2,6.2.6,2021-10-26T12:15:38.000Z
main,kube-prometheus,6.2.1,0.51.2,2021-10-26T22:17:55.000Z
main,grafana,6.17.4,8.2.2,2021-10-26T23:14:45.000Z
main,metallb,2.5.8,0.10.3,2021-10-27T00:42:31.000Z
main,reflector,6.0.21,6.0.21,2021-10-27T00:42:31.000Z
main,cockroachdb,6.2.7,21.1.11,2021-10-27T06:18:35.000Z
main,prometheus-blackbox-exporter,5.3.1,0.19.0,2021-10-27T09:25:59.000Z
main,loki,2.7.0,v2.3.0,2021-10-28T00:17:21.000Z
main,metallb,2.5.9,0.10.3,2021-10-28T00:42:37.000Z
main,redis,15.5.2,6.2.6,2021-10-28T00:42:37.000Z
main,kube-prometheus,6.2.2,0.51.2,2021-10-28T02:16:40.000Z
main,redis,15.5.3,6.2.6,2021-10-28T02:16:40.000Z
main,gitlab,5.4.1,14.4.1,2021-10-28T04:57:49.000Z
main,victoria-metrics-operator,0.4.0,0.20.0,2021-10-28T04:57:50.000Z
main,cockroachdb,6.2.8,21.1.11,2021-10-28T06:37:43.000Z
main,victoria-metrics-operator,0.4.1,0.20.1,2021-10-28T09:25:16.000Z
main,kube-prometheus,6.3.0,0.51.2,2021-10-29T08:21:57.000Z
main,prometheus-mysql-exporter,1.3.0,v0.12.1,2021-10-29T15:15:37.000Z
main,nats,0.9.2,2.6.3,2021-10-29T16:45:28.000Z
main,metallb,2.5.10,0.11.0,2021-10-29T18:28:11.000Z
main,argo-cd,3.26.4,v2.1.6,2021-10-31T04:21:44.000Z
main,argo-cd,3.26.5,v2.1.6,2021-10-31T11:36:53.000Z
main,seaweedfs,2.76,2.76,2021-10-31T18:00:13.000Z
main,cert-manager,v1.6.1,v1.6.1,2021-11-01T06:37:54.000Z
main,argo-workflows,0.8.1,v3.2.0,2021-11-01T10:45:18.000Z
main,meshery,v0.5.68,v0.6.0,2021-11-01T19:15:43.000Z
main,redis,15.5.4,6.2.6,2021-11-02T07:15:47.000Z
main,yugabyte,2.9.1,2.9.1.0-b140,2021-11-02T08:23:29.000Z
main,consul,0.36.0,1.10.3,2021-11-02T12:39:04.000Z
main,meshery,v0.5.69,v0.6.0,2021-11-02T16:46:50.000Z
main,meshery,v0.5.70,v0.6.0,2021-11-02T20:18:48.000Z
main,harbor,1.8.0,2.4.0,2021-11-02T23:37:05.000Z
main,postgres-operator-ui,1.7.1,1.7.1,2021-11-03T10:16:56.000Z
main,postgres-operator,1.7.1,1.7.1,2021-11-03T10:16:56.000Z
main,grafana,6.17.5,8.2.3,2021-11-04T03:12:27.000Z
main,minio-operator,4.3.3,v4.3.3,2021-11-04T08:21:54.000Z
main,kube-prometheus,6.3.1,0.52.0,2021-11-04T11:37:00.000Z
main,loki,2.8.0,v2.4.0,2021-11-05T15:15:21.000Z
main,meshery,v0.5.71,v0.6.0,2021-11-05T15:15:21.000Z
main,loki-distributed,0.39.0,2.4.0,2021-11-05T16:45:31.000Z
main,seaweedfs,2.77,2.77,2021-11-07T14:14:11.000Z
main,hazelcast,5.2.0,5.0,2021-11-08T04:58:12.000Z
main,loki-distributed,0.39.1,2.4.1,2021-11-08T05:40:57.000Z
main,loki,2.8.1,v2.4.1,2021-11-08T05:40:57.000Z
main,loki-distributed,0.39.2,2.4.1,2021-11-08T08:22:47.000Z
main,reloader,v0.0.103,v0.0.103,2021-11-08T13:38:05.000Z
main,gitlab,5.4.2,14.4.2,2021-11-09T09:44:20.000Z
main,hazelcast,5.2.1,5.0,2021-11-09T09:44:20.000Z
main,kube-prometheus,6.3.2,0.52.0,2021-11-09T09:44:20.000Z
main,minio-operator,4.3.4,v4.3.4,2021-11-09T12:39:13.000Z
main,victoria-metrics-operator,0.4.2,0.20.3,2021-11-09T21:37:00.000Z
main,argo-cd,3.26.7,v2.1.6,2021-11-10T09:38:50.000Z
main,hazelcast,5.3.0,5.0,2021-11-11T01:15:05.000Z
main,argo-cd,3.26.8,v2.1.6,2021-11-11T07:15:34.000Z
main,dapr,1.5.0,1.5.0,2021-11-11T14:40:15.000Z
main,argocd-notifications,1.5.2,v1.1.1,2021-11-12T01:40:27.000Z
main,redis,15.5.5,6.2.6,2021-11-12T01:40:27.000Z
main,hazelcast,5.3.1,5.0,2021-11-12T03:36:12.000Z
main,kube-prometheus,6.3.3,0.52.0,2021-11-12T08:22:34.000Z
main,minio-operator,4.3.5,v4.3.5,2021-11-12T21:13:04.000Z
main,meshery,v0.5.72,v0.6.0,2021-11-13T20:49:24.000Z
main,seaweedfs,2.78,2.78,2021-11-14T23:37:29.000Z
main,prometheus-statsd-exporter,0.4.2,0.22.1,2021-11-15T04:23:53.000Z
main,cockroachdb,7.0.0,21.2.0,2021-11-15T09:28:32.000Z
main,grafana,6.17.6,8.2.3,2021-11-15T22:16:54.000Z
main,kube-prometheus,6.3.4,0.52.1,2021-11-16T03:12:46.000Z
